name,address,city,country,postcode,state,categories,menu item,item value,currency,item description
Mellow Mushroom Pizza Bakers,1201 16th St,Denver,US,80202,CO,"Pizza Place, Bar, and Sports Bar LoDo,American Restaurant,Coffee Shop LoDo,Restaurants,Pizza Place, Bar, and Sports Bar,Pizza Place LoDo,Bakeries,Restaurant,American Restaurant LoDo,Bar,Dessert Shops,Pizza Place,Sports Bar,Burger Joint, American Restaurant, and Fast Food Restaurant LoDo",Gluten Free Veg Out Pizza,,,
Mellow Mushroom Pizza Bakers,1201 16th St,Denver,US,80202,CO,"Pizza Place, Bar, and Sports Bar LoDo,American Restaurant,Coffee Shop LoDo,Restaurants,Pizza Place, Bar, and Sports Bar,Pizza Place LoDo,Bakeries,Restaurant,American Restaurant LoDo,Bar,Dessert Shops,Pizza Place,Sports Bar,Burger Joint, American Restaurant, and Fast Food Restaurant LoDo",Hawaiian Pizza,12.95,USD,"Canadian bacon, ham, fresh pineapple, red onion, tomato sauce and mozzarella"
Mellow Mushroom Pizza Bakers,1201 16th St,Denver,US,80202,CO,"Pizza Place, Bar, and Sports Bar LoDo,American Restaurant,Coffee Shop LoDo,Restaurants,Pizza Place, Bar, and Sports Bar,Pizza Place LoDo,Bakeries,Restaurant,American Restaurant LoDo,Bar,Dessert Shops,Pizza Place,Sports Bar,Burger Joint, American Restaurant, and Fast Food Restaurant LoDo",Pepperoni Pizza,11.95,USD,
Mellow Mushroom Pizza Bakers,1201 16th St,Denver,US,80202,CO,"Pizza Place, Bar, and Sports Bar LoDo,American Restaurant,Coffee Shop LoDo,Restaurants,Pizza Place, Bar, and Sports Bar,Pizza Place LoDo,Bakeries,Restaurant,American Restaurant LoDo,Bar,Dessert Shops,Pizza Place,Sports Bar,Burger Joint, American Restaurant, and Fast Food Restaurant LoDo",Roasted Vegetable Pizza,12.95,USD,"Roasted eggplant, red and yellow peppers, grilled onion, artichokes, kalamata olives, tomato and mozzarella. goat cheese on request"
Mellow Mushroom Pizza Bakers,1201 16th St,Denver,US,80202,CO,"Pizza Place, Bar, and Sports Bar LoDo,American Restaurant,Coffee Shop LoDo,Restaurants,Pizza Place, Bar, and Sports Bar,Pizza Place LoDo,Bakeries,Restaurant,American Restaurant LoDo,Bar,Dessert Shops,Pizza Place,Sports Bar,Burger Joint, American Restaurant, and Fast Food Restaurant LoDo",Spicy Meat Pizza,12.95,USD,"Italian sausage, prosciutto, pepperoni, spicy salami, caramelized onions and tomato"
Mellow Mushroom Pizza Bakers,1201 16th St,Denver,US,80202,CO,"Pizza Place, Bar, and Sports Bar LoDo,American Restaurant,Coffee Shop LoDo,Restaurants,Pizza Place, Bar, and Sports Bar,Pizza Place LoDo,Bakeries,Restaurant,American Restaurant LoDo,Bar,Dessert Shops,Pizza Place,Sports Bar,Burger Joint, American Restaurant, and Fast Food Restaurant LoDo",Thai Dye Pizza,,,
Mellow Mushroom Pizza Bakers,1201 16th St,Denver,US,80202,CO,"Pizza Place, Bar, and Sports Bar LoDo,American Restaurant,Coffee Shop LoDo,Restaurants,Pizza Place, Bar, and Sports Bar,Pizza Place LoDo,Bakeries,Restaurant,American Restaurant LoDo,Bar,Dessert Shops,Pizza Place,Sports Bar,Burger Joint, American Restaurant, and Fast Food Restaurant LoDo",The Everything Pizza,12.95,USD,"Pepperoni, sausage, peppers, onions, mushrooms, mozzarella and tomato. kalamata olives on request"
Grassfields Bar & Grill,Rt 114,Danvers,US,1923,MA,American Restaurant,Thin Crust Margarita Pizza,8.99,USD,
Tavern On The Square,18607 Bothell Way N E,Bothell,US,98011,Queensgate,Restaurant,Mushroom Hunter Pizza,11,USD,"olive oil, roasted wild mushrooms, goat cheese fried shallots"
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,Caprese Pizza,18.99,USD,"Fresh Tomato, Fresh Mozzarella and Basil"
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,Pizza,11.5,USD,
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,Pizza Marinara,14.99,USD,Fresh Garlic and Basil Sprinkled with Parmigiana and Reggiano
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,Pizza Primavera,18.99,USD,"Spinach, Eggplant, Sliced Tomato and Mushrooms"
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,Pizza Rolls,5.49,USD,"Eggplant Parmigiana, Chicken Parmigiana, and Pepperoni Rolls"
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,Pizza Toppings,2.5,USD,
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,Sorrentino Pizza,18.99,USD,"Eggplant, Ricotta Cheese, Tomato Sauce, Mozzarella and Romano Cheese"
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,Specialty Pizza Toppings,3.5,USD,"Grilled Chicken, Goat Cheese, Gorgonzola, Broccoli Rabe"
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,Spinach Pizza,17.99,USD,"Freshly Sauteed Spinach, Mozzarella and Garlic"
Euro Pizzeria,120 E Post Rd,White Plains,US,10601,NY,Pizza Place,White Pizza,18.99,USD,"Ricotta, Mozzarella and Garlic"
Abo's Pizza,2220 Wildcat Reserve,Littleton,US,80129,CO,Pizza Place,Meat Lover Pizza,23.5,USD,
Abo's Pizza,2220 Wildcat Reserve,Littleton,US,80129,CO,Pizza Place,New York Style Pizza,16,USD,
Abo's Pizza,2220 Wildcat Reserve,Littleton,US,80129,CO,Pizza Place,Pizza By The Slice,,,Made to order
Abo's Pizza,2220 Wildcat Reserve,Littleton,US,80129,CO,Pizza Place,Pizza By The Slice,2.75,USD,Made to order
Abo's Pizza,2220 Wildcat Reserve,Littleton,US,80129,CO,Pizza Place,Pizza Slice,,,Max 3 toppings per slice
Abo's Pizza,2220 Wildcat Reserve,Littleton,US,80129,CO,Pizza Place,Supreme Combo Pizza,23.5,USD,
Abo's Pizza,2220 Wildcat Reserve,Littleton,US,80129,CO,Pizza Place,Veggie Combo Pizza,23.5,USD,
Abo's Pizza,2220 Wildcat Reserve,Littleton,US,80129,CO,Pizza Place,Veggie Supreme Pizza,23.5,USD,
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Blast Furnace Pizza,17.99,USD,"Sausage, pepperoni, capicola and hot pizza sauce, hot peppers and onions"
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Buffalo Chicken Pizza,17.99,USD,Grilled chicken breast smothered in fire sauce with tomatoes and blue cheese crumbles and pizza cheese
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Dark Hollow Pizza,17.99,USD,
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Jones Street Pizza,17.99,USD,"Thinly sliced grilled ribeye, onions, mushrooms, red peppers and banana peppers"
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Ohio River Pizza,17.99,USD,"White pizza with chicken, spinach, garlic, fresh mushrooms, tomatoes and pizza cheese"
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Pierogi Pizza,17.99,USD,"Sauerkraut, smashed potatoes, onions, mozzarella and cheddar cheese on a garlic butter sauce pizza"
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Piranha Pizza,17.99,USD,
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Plain or Pepperoni Pizza,4.95,USD,
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Plain or Pepperoni Pizza,,,
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Reuben Pizza,17.99,USD,"Thinly sliced corned beef, sauerkraut and russian dressing, topped with pizza cheese and finished with swiss cheese"
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",River Town Pizza,10,USD,
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",Seafood Pizza,19.99,USD,"A garlic white pizza topped with tomatoes, shrimp, scallops, crabmeat and pizza cheeses"
Rivertowne North Shore,337 N Shore Dr,Pittsburgh,US,15212,Pitt,"American Restaurant,Bar",The Youghigheny Pizza,17.99,USD,"Pepperoni, salami, cappicola, roasted red peppers, banana peppers and black olives"
Lake Bowl Inc,1165 N Stratford Rd,Moses Lake,US,98837,Raugust,"Bowling Alley,Bowling,Bowling Equipment & Accessories,Bars,Cocktail Lounges,Restaurants",To The Price of Any Pizza,5,USD,
Burgers & Cupcakes,458 9th Ave,New York,US,10018,Nyc,Burger Joint and Cupcake Shop,Fresh Mushroom Pizza,16.95,USD,
Burgers & Cupcakes,458 9th Ave,New York,US,10018,Nyc,Burger Joint and Cupcake Shop,Margherita Pizza,15.95,USD,
Burgers & Cupcakes,458 9th Ave,New York,US,10018,Nyc,Burger Joint and Cupcake Shop,Marinara Pizza,15.95,USD,
Burgers & Cupcakes,458 9th Ave,New York,US,10018,Nyc,Burger Joint and Cupcake Shop,Napolitana Pizza,16.95,USD,
Burgers & Cupcakes,458 9th Ave,New York,US,10018,Nyc,Burger Joint and Cupcake Shop,Pepperoni Pizza,17.95,USD,
Burgers & Cupcakes,458 9th Ave,New York,US,10018,Nyc,Burger Joint and Cupcake Shop,Provencal Pizza,15.95,USD,
Burgers & Cupcakes,458 9th Ave,New York,US,10018,Nyc,Burger Joint and Cupcake Shop,Romana Pizza,17.95,USD,
Burgers & Cupcakes,458 9th Ave,New York,US,10018,Nyc,Burger Joint and Cupcake Shop,Toscana Pizza,17.95,USD,
Burgers & Cupcakes,458 9th Ave,New York,US,10018,Nyc,Burger Joint and Cupcake Shop,Tre Colori Pizza,17.95,USD,
Mo's Pub Eatery,317 2nd St,Langley,US,98260,WA,"Bartending Service,Caterers,Pub",Pizza,7.5,USD,
Mo's Pub Eatery,317 2nd St,Langley,US,98260,WA,"Bartending Service,Caterers,Pub",Pizza Sticks,7.5,USD,
Larosa's Pizzeria,6607 Glenway Ave,Cincinnati,US,45211,Fairmont,Pizza Place and Italian Restaurant,Kids Size Pizza,4.39,USD,
Baglianis Food Market,417 12th St,Hammonton,US,8037,Blue Anchor,"Food Stores,Butcher Shops,Seafood Markets,Restaurants,Delis And Delicatessens",Pizza Steak,5.79,USD,
The Hamilton Inn,708 Jersey Ave,Hoboken,US,7030,Uptown,Restaurant,Truffled Egg Pizza,14,USD,"Sunny side up eggs, crispy pancetta, spinach, mozzarella"
Rancho Viejo Mexican Grill,715 Lenoir Rhyne Blvd S E,Hickory,US,28602,Longview,Mexican Restaurant,Mexican Pizza,8.8,USD,"A deep fried flour tortilla topped with beans, choice of meat, monterey jack and cheddar cheese, garnished with fresh tomatoes, fresh green onions, fresh guacamole and sour cream."
Ton's Drive-in,101 W Main St,Broussard,US,70518,LA,"Cajun / Creole Restaurant,Coffee Shops,Fast Food Restaurants,Hamburgers & Hot Dogs,Restaurants",Fruit Pizza,,,
Khan's Bar & Grill,1125 H St NE,Washington,US,20002,DC,"Asian Restaurant,Washington Dc",Khans Korean Pizza,8,USD,
C19,267 S 19th St,Philadelphia,US,19103,Phila,"Italian Restaurant Rittenhouse Square,Italian Restaurant",Pizza Boy Citra Pils (4),5,USD,
Zpizza,5365 Alton Pkwy,Irvine,US,92604,CA,"Pizza Place,Pizza",Pizza or Calzone,,,
Zpizza,5365 Alton Pkwy,Irvine,US,92604,CA,"Pizza Place,Pizza",Pizza or Calzone,15.75,USD,
California Pizza Kitchen,3401 Esperanza Xing,Austin,US,78758,TX,"Pizza,Take Out Restaurants,Restaurants,American Restaurants,Italian Restaurants,pizza place,American Restaurant",Pizza,116.99,USD,
California Pizza Kitchen,3401 Esperanza Xing,Austin,US,78758,TX,"Pizza,Take Out Restaurants,Restaurants,American Restaurants,Italian Restaurants,pizza place,American Restaurant",The Original Bbq Chicken Pizza,14.29,USD,"Our legendary BBQ sauce, smoked gouda, red onions and fresh cilantro transform this original to iconic."
California Pizza Kitchen,3401 Esperanza Xing,Austin,US,78758,TX,"Pizza,Take Out Restaurants,Restaurants,American Restaurants,Italian Restaurants,pizza place,American Restaurant",White Pizza,12.49,USD,
Bosses Pizza - Keller,201 N Main St,Keller,US,76248,TX,Pizza Place,1 Topping Pizza,,,
Bosses Pizza - Keller,201 N Main St,Keller,US,76248,TX,Pizza Place,1 Topping Pizza,5.25,USD,
Bosses Pizza - Keller,201 N Main St,Keller,US,76248,TX,Pizza Place,2 Toppings Pizza,,,
Bosses Pizza - Keller,201 N Main St,Keller,US,76248,TX,Pizza Place,2 Toppings Pizza,5.5,USD,
East Coast Wings & Grill,800 N Main St,Kernersville,US,27284,Matthewstown,"Wings Joint,American Restaurant",Cheesy Pita Pizza,,,
Brando's Pizza,1042 Union Rd,Buffalo,US,14224,NY,Pizza Place,Blt or Pizza Sub,5.5,USD,
Brando's Pizza,1042 Union Rd,Buffalo,US,14224,NY,Pizza Place,Blt or Pizza Sub,,,
Brando's Pizza,1042 Union Rd,Buffalo,US,14224,NY,Pizza Place,Chicken Parmesan Pizza,,,Traditional sauce with chunks of breaded chicken covered with mozzarella and romano cheese.
Brando's Pizza,1042 Union Rd,Buffalo,US,14224,NY,Pizza Place,Pizza Logs,5.99,USD,Order of 4
Brando's Pizza,1042 Union Rd,Buffalo,US,14224,NY,Pizza Place,Stinger Pizza,,,"Spicy Bleu Cheese sauce with steak and chunks of breaded chicken, cheddar and mozzarella cheese."
Brando's Pizza,1042 Union Rd,Buffalo,US,14224,NY,Pizza Place,White Pizza Sub,7.49,USD,Garlic roll baked with mozzarella onions and tomato.
Woolworth Tower Kitchen,233 Broadway,New York,US,10279,Nyc,"Restaurant,New York City",Grilled Pizza,10,USD,
Ralph's Grocery Deli,2035 4th Ave,Seattle,US,98121,WA,"Food Products,Grocery Stores,Supermarkets and Super Stores,Delicatessens,Grocery Stores & Supermarkets,Sandwich Place,Grocery Store",Pizza Special,7.29,USD,Whole
John's of 12th Street,302 E 12th St,New York,US,10003,Manhattan,"Restaurant,Italian Restaurant,Italian Restaurant East Village",Marinara Pizza,10.95,USD,"Tomato, Basil, Garlic"
John's of 12th Street,302 E 12th St,New York,US,10003,Manhattan,"Restaurant,Italian Restaurant,Italian Restaurant East Village",Vegan Margherita Pizza,16.95,USD,"Tomato, Basil, Garlic, Daiya Cheese"
